agency_cd,site_no,datetime,tz_cd,Q_cfs,147680_00060_cd,stage_ft,147681_00065_cd
USGS,3171000,2021-06-28 6:30,EDT,2800,A,2.65,A
USGS,3171000,2021-06-28 6:45,EDT,2870,A,2.67,A
USGS,3171000,2021-06-28 7:00,EDT,2980,A,2.7,A
USGS,3171000,2021-06-28 7:15,EDT,3050,A,2.72,A
USGS,3171000,2021-06-28 7:30,EDT,3120,A,2.74,A
USGS,3171000,2021-06-28 7:45,EDT,3190,A,2.76,A
USGS,3171000,2021-06-28 8:00,EDT,3270,A,2.78,A
USGS,3171000,2021-06-28 8:15,EDT,3310,A,2.79,A
USGS,3171000,2021-06-28 8:30,EDT,3270,A,2.78,A
USGS,3171000,2021-06-28 8:45,EDT,3190,A,2.76,A
USGS,3171000,2021-06-28 9:00,EDT,3120,A,2.74,A
USGS,3171000,2021-06-28 9:15,EDT,3010,A,2.71,A
USGS,3171000,2021-06-28 9:30,EDT,2940,A,2.69,A
USGS,3171000,2021-06-28 9:45,EDT,2900,A,2.68,A
USGS,3171000,2021-06-28 10:00,EDT,2980,A,2.7,A
USGS,3171000,2021-06-28 10:15,EDT,3120,A,2.74,A
USGS,3171000,2021-06-28 10:30,EDT,3160,A,2.75,A
USGS,3171000,2021-06-28 10:45,EDT,3160,A,2.75,A
USGS,3171000,2021-06-28 11:00,EDT,3120,A,2.74,A
USGS,3171000,2021-06-28 11:15,EDT,3010,A,2.71,A
USGS,3171000,2021-06-28 11:30,EDT,2940,A,2.69,A
USGS,3171000,2021-06-28 11:45,EDT,2830,A,2.66,A
USGS,3171000,2021-06-28 12:00,EDT,2800,A,2.65,A
USGS,3171000,2021-06-28 12:15,EDT,2730,A,2.63,A
USGS,3171000,2021-06-28 12:30,EDT,2700,A,2.62,A
USGS,3171000,2021-06-28 12:45,EDT,2700,A,2.62,A
USGS,3171000,2021-06-28 13:00,EDT,2700,A,2.62,A
USGS,3171000,2021-06-28 13:15,EDT,2700,A,2.62,A
USGS,3171000,2021-06-28 13:30,EDT,2700,A,2.62,A
USGS,3171000,2021-06-28 13:45,EDT,2660,A,2.61,A
USGS,3171000,2021-06-28 14:00,EDT,2630,A,2.6,A
USGS,3171000,2021-06-28 14:15,EDT,2600,A,2.59,A
USGS,3171000,2021-06-28 14:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 14:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-28 15:00,EDT,2470,A,2.55,A
USGS,3171000,2021-06-28 15:15,EDT,2400,A,2.53,A
USGS,3171000,2021-06-28 15:30,EDT,2370,A,2.52,A
USGS,3171000,2021-06-28 15:45,EDT,2340,A,2.51,A
USGS,3171000,2021-06-28 16:00,EDT,2310,A,2.5,A
USGS,3171000,2021-06-28 16:15,EDT,2280,A,2.49,A
USGS,3171000,2021-06-28 16:30,EDT,2250,A,2.48,A
USGS,3171000,2021-06-28 16:45,EDT,2250,A,2.48,A
USGS,3171000,2021-06-28 17:00,EDT,2250,A,2.48,A
USGS,3171000,2021-06-28 17:15,EDT,2250,A,2.48,A
USGS,3171000,2021-06-28 17:30,EDT,2280,A,2.49,A
USGS,3171000,2021-06-28 17:45,EDT,2280,A,2.49,A
USGS,3171000,2021-06-28 18:00,EDT,2310,A,2.5,A
USGS,3171000,2021-06-28 18:15,EDT,2340,A,2.51,A
USGS,3171000,2021-06-28 18:30,EDT,2340,A,2.51,A
USGS,3171000,2021-06-28 18:45,EDT,2370,A,2.52,A
USGS,3171000,2021-06-28 19:00,EDT,2370,A,2.52,A
USGS,3171000,2021-06-28 19:15,EDT,2400,A,2.53,A
USGS,3171000,2021-06-28 19:30,EDT,2400,A,2.53,A
USGS,3171000,2021-06-28 19:45,EDT,2440,A,2.54,A
USGS,3171000,2021-06-28 20:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-28 20:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-28 20:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 20:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 21:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-28 21:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-28 21:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-28 21:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-28 22:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-28 22:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-28 22:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-28 22:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 23:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 23:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 23:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-28 23:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 0:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 0:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 0:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 0:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 1:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 1:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 1:30,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 1:45,EDT,2630,A,2.6,A
USGS,3171000,2021-06-29 2:00,EDT,2660,A,2.61,A
USGS,3171000,2021-06-29 2:15,EDT,2660,A,2.61,A
USGS,3171000,2021-06-29 2:30,EDT,2630,A,2.6,A
USGS,3171000,2021-06-29 2:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 3:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 3:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 3:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 3:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 4:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 4:15,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 4:30,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 4:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 5:00,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 5:15,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 5:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 5:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 6:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 6:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 6:30,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 6:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 7:00,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 7:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 7:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 7:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 8:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 8:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 8:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 8:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 9:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 9:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 9:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 9:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 10:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 10:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 10:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 10:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 11:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 11:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 11:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 11:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 12:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 12:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 12:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 12:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 13:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 13:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 13:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 13:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 14:00,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 14:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 14:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 14:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 15:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 15:15,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 15:30,EDT,2440,A,2.54,A
USGS,3171000,2021-06-29 15:45,EDT,2440,A,2.54,A
USGS,3171000,2021-06-29 16:00,EDT,2400,A,2.53,A
USGS,3171000,2021-06-29 16:15,EDT,2370,A,2.52,A
USGS,3171000,2021-06-29 16:30,EDT,2370,A,2.52,A
USGS,3171000,2021-06-29 16:45,EDT,2370,A,2.52,A
USGS,3171000,2021-06-29 17:00,EDT,2370,A,2.52,A
USGS,3171000,2021-06-29 17:15,EDT,2370,A,2.52,A
USGS,3171000,2021-06-29 17:30,EDT,2370,A,2.52,A
USGS,3171000,2021-06-29 17:45,EDT,2400,A,2.53,A
USGS,3171000,2021-06-29 18:00,EDT,2440,A,2.54,A
USGS,3171000,2021-06-29 18:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 18:30,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 18:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 19:00,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 19:15,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 19:30,EDT,2630,A,2.6,A
USGS,3171000,2021-06-29 19:45,EDT,2660,A,2.61,A
USGS,3171000,2021-06-29 20:00,EDT,2660,A,2.61,A
USGS,3171000,2021-06-29 20:15,EDT,2630,A,2.6,A
USGS,3171000,2021-06-29 20:30,EDT,2630,A,2.6,A
USGS,3171000,2021-06-29 20:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 21:00,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 21:15,EDT,2600,A,2.59,A
USGS,3171000,2021-06-29 21:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 21:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-29 22:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-29 22:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 22:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 22:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 23:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-29 23:15,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 23:30,EDT,2470,A,2.55,A
USGS,3171000,2021-06-29 23:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 0:00,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 0:15,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 0:30,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 0:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 1:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 1:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 1:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 1:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 2:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 2:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 2:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 2:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 3:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 3:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 3:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 3:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 4:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 4:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 4:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 4:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 5:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 5:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 5:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 5:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 6:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 6:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 6:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 6:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 7:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 7:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 7:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 7:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 8:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 8:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 8:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 8:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 9:00,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 9:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 9:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 9:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 10:00,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 10:15,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 10:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 10:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 11:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 11:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 11:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 11:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 12:00,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 12:15,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 12:30,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 12:45,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 13:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 13:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 13:30,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 13:45,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 14:00,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 14:15,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 14:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 14:45,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 15:00,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 15:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 15:30,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 15:45,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 16:00,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 16:15,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 16:30,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 16:45,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 17:00,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 17:15,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 17:30,EDT,2440,A,2.54,A
USGS,3171000,2021-06-30 17:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 18:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 18:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 18:30,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 18:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 19:00,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 19:15,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 19:30,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 19:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 20:00,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 20:15,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 20:30,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 20:45,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 21:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 21:15,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 21:30,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 21:45,EDT,2470,A,2.55,A
USGS,3171000,2021-06-30 22:00,EDT,2500,A,2.56,A
USGS,3171000,2021-06-30 22:15,EDT,2530,A,2.57,A
USGS,3171000,2021-06-30 22:30,EDT,2560,A,2.58,A
USGS,3171000,2021-06-30 22:45,EDT,2630,A,2.6,A
USGS,3171000,2021-06-30 23:00,EDT,2630,A,2.6,A
USGS,3171000,2021-06-30 23:15,EDT,2630,A,2.6,A
USGS,3171000,2021-06-30 23:30,EDT,2600,A,2.59,A
USGS,3171000,2021-06-30 23:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 0:00,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 0:15,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 0:30,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 0:45,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 1:00,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 1:15,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 1:30,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 1:45,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 2:00,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 2:15,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 2:30,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 2:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 3:00,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 3:15,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 3:30,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 3:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 4:00,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 4:15,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 4:30,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 4:45,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 5:00,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 5:15,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 5:30,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 5:45,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 6:00,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 6:15,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 6:30,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 6:45,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 7:00,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 7:15,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 7:30,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 7:45,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 8:00,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 8:15,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 8:30,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 8:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 9:00,EDT,2660,A,2.61,A
USGS,3171000,2021-07-01 9:15,EDT,2660,A,2.61,A
USGS,3171000,2021-07-01 9:30,EDT,2660,A,2.61,A
USGS,3171000,2021-07-01 9:45,EDT,2700,A,2.62,A
USGS,3171000,2021-07-01 10:00,EDT,2700,A,2.62,A
USGS,3171000,2021-07-01 10:15,EDT,2730,A,2.63,A
USGS,3171000,2021-07-01 10:30,EDT,2760,A,2.64,A
USGS,3171000,2021-07-01 10:45,EDT,2800,A,2.65,A
USGS,3171000,2021-07-01 11:00,EDT,2800,A,2.65,A
USGS,3171000,2021-07-01 11:15,EDT,2760,A,2.64,A
USGS,3171000,2021-07-01 11:30,EDT,2700,A,2.62,A
USGS,3171000,2021-07-01 11:45,EDT,2700,A,2.62,A
USGS,3171000,2021-07-01 12:00,EDT,2660,A,2.61,A
USGS,3171000,2021-07-01 12:15,EDT,2630,A,2.6,A
USGS,3171000,2021-07-01 12:30,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 12:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 13:00,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 13:15,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 13:30,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 13:45,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 14:00,EDT,2470,A,2.55,A
USGS,3171000,2021-07-01 14:15,EDT,2470,A,2.55,A
USGS,3171000,2021-07-01 14:30,EDT,2470,A,2.55,A
USGS,3171000,2021-07-01 14:45,EDT,2470,A,2.55,A
USGS,3171000,2021-07-01 15:00,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 15:15,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 15:30,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 15:45,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 16:00,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 16:15,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 16:30,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 16:45,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 17:00,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 17:15,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 17:30,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 17:45,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 18:00,EDT,2500,A,2.56,A
USGS,3171000,2021-07-01 18:15,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 18:30,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 18:45,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 19:00,EDT,2530,A,2.57,A
USGS,3171000,2021-07-01 19:15,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 19:30,EDT,2560,A,2.58,A
USGS,3171000,2021-07-01 19:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 20:00,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 20:15,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 20:30,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 20:45,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 21:00,EDT,2600,A,2.59,A
USGS,3171000,2021-07-01 21:15,EDT,2630,A,2.6,A
USGS,3171000,2021-07-01 21:30,EDT,2660,A,2.61,A
USGS,3171000,2021-07-01 21:45,EDT,2730,A,2.63,A
USGS,3171000,2021-07-01 22:00,EDT,2800,A,2.65,A
USGS,3171000,2021-07-01 22:15,EDT,2870,A,2.67,A
USGS,3171000,2021-07-01 22:30,EDT,2900,A,2.68,A
USGS,3171000,2021-07-01 22:45,EDT,2980,A,2.7,A
USGS,3171000,2021-07-01 23:00,EDT,2980,A,2.7,A
USGS,3171000,2021-07-01 23:15,EDT,2980,A,2.7,A
USGS,3171000,2021-07-01 23:30,EDT,2980,A,2.7,A
USGS,3171000,2021-07-01 23:45,EDT,2980,A,2.7,A
USGS,3171000,2021-07-02 0:00,EDT,2940,A,2.69,A
USGS,3171000,2021-07-02 0:15,EDT,2900,A,2.68,A
USGS,3171000,2021-07-02 0:30,EDT,2870,A,2.67,A
USGS,3171000,2021-07-02 0:45,EDT,2870,A,2.67,A
USGS,3171000,2021-07-02 1:00,EDT,2870,A,2.67,A
USGS,3171000,2021-07-02 1:15,EDT,2870,A,2.67,A
USGS,3171000,2021-07-02 1:30,EDT,2870,A,2.67,A
USGS,3171000,2021-07-02 1:45,EDT,2900,A,2.68,A
USGS,3171000,2021-07-02 2:00,EDT,2980,A,2.7,A
USGS,3171000,2021-07-02 2:15,EDT,2980,A,2.7,A
USGS,3171000,2021-07-02 2:30,EDT,3050,A,2.72,A
USGS,3171000,2021-07-02 2:45,EDT,3050,A,2.72,A
USGS,3171000,2021-07-02 3:00,EDT,3050,A,2.72,A
USGS,3171000,2021-07-02 3:15,EDT,3050,A,2.72,A
USGS,3171000,2021-07-02 3:30,EDT,3120,A,2.74,A
USGS,3171000,2021-07-02 3:45,EDT,3160,A,2.75,A
USGS,3171000,2021-07-02 4:00,EDT,3160,A,2.75,A
USGS,3171000,2021-07-02 4:15,EDT,3270,A,2.78,A
USGS,3171000,2021-07-02 4:30,EDT,3380,A,2.81,A
USGS,3171000,2021-07-02 4:45,EDT,3460,A,2.83,A
USGS,3171000,2021-07-02 5:00,EDT,3460,A,2.83,A
USGS,3171000,2021-07-02 5:15,EDT,3580,A,2.86,A
USGS,3171000,2021-07-02 5:30,EDT,3740,A,2.9,A
USGS,3171000,2021-07-02 5:45,EDT,3870,A,2.93,A
USGS,3171000,2021-07-02 6:00,EDT,3910,A,2.94,A
USGS,3171000,2021-07-02 6:15,EDT,3910,A,2.94,A
USGS,3171000,2021-07-02 6:30,EDT,4080,A,2.98,A
USGS,3171000,2021-07-02 6:45,EDT,4260,A,3.02,A
USGS,3171000,2021-07-02 7:00,EDT,4570,A,3.09,A
USGS,3171000,2021-07-02 7:15,EDT,4830,A,3.15,A
USGS,3171000,2021-07-02 7:30,EDT,5090,A,3.22,A
USGS,3171000,2021-07-02 7:45,EDT,5280,A,3.27,A
USGS,3171000,2021-07-02 8:00,EDT,5430,A,3.31,A
USGS,3171000,2021-07-02 8:15,EDT,5540,A,3.34,A
USGS,3171000,2021-07-02 8:30,EDT,5700,A,3.38,A
USGS,3171000,2021-07-02 8:45,EDT,5740,A,3.39,A
USGS,3171000,2021-07-02 9:00,EDT,5780,A,3.4,A
USGS,3171000,2021-07-02 9:15,EDT,5860,A,3.42,A
USGS,3171000,2021-07-02 9:30,EDT,5860,A,3.42,A
USGS,3171000,2021-07-02 9:45,EDT,5860,A,3.42,A
USGS,3171000,2021-07-02 10:00,EDT,5860,A,3.42,A
USGS,3171000,2021-07-02 10:15,EDT,5860,A,3.42,A
USGS,3171000,2021-07-02 10:30,EDT,5780,A,3.4,A
USGS,3171000,2021-07-02 10:45,EDT,5660,A,3.37,A
USGS,3171000,2021-07-02 11:00,EDT,5580,A,3.35,A
USGS,3171000,2021-07-02 11:15,EDT,5540,A,3.34,A
USGS,3171000,2021-07-02 11:30,EDT,5580,A,3.35,A
USGS,3171000,2021-07-02 11:45,EDT,5620,A,3.36,A
USGS,3171000,2021-07-02 12:00,EDT,5660,A,3.37,A
USGS,3171000,2021-07-02 12:15,EDT,5700,A,3.38,A
USGS,3171000,2021-07-02 12:30,EDT,5700,A,3.38,A
USGS,3171000,2021-07-02 12:45,EDT,5700,A,3.38,A
